6.454.word	She
6.454.1	She
6.455.whole	was
6.455.word	was
6.455.1	was
6.456.whole	very
6.456.word	very
6.456.1	very
6.457.whole	sad .
6.457.word	sad
6.457.1	sad
6.457.2	.
6.458.whole	Her
6.458.word	Her
6.458.1	Her
6.459.whole	mom
6.459.word	mom
6.459.1	mom
6.460.whole	said
6.460.word	said
6.460.1	said
6.461.whole	to
6.461.word	to
6.461.1	to
6.462.whole	wait
6.462.word	wait
6.462.1	wait
6.463.whole	a
6.463.word	a
6.463.1	a
6.464.whole	few
6.464.word	few
6.464.1	few
6.465.whole	hours
6.465.word	hours
6.465.1	hours
6.466.whole	until
6.466.word	until
6.466.1	until
6.467.whole	the
6.467.word	the
6.467.1	the
6.468.whole	water
6.468.word	water
6.468.1	water
6.469.whole	clears
6.469.word	clears
6.469.1	clears
6.470.whole	to
6.470.word	to
6.470.1	to
6.471.whole	take
6.471.word	take
6.471.1	take
6.472.whole	another
6.472.word	another
6.472.1	another
6.473.whole	careful
6.473.word	careful
6.473.1	careful
6.474.whole	look .
6.474.word	look
6.474.1	look
6.474.2	.
6.475.whole	That
6.475.word	That
6.475.1	That
6.476.whole	evening ,
6.476.word	evening
6.476.1	evening
6.476.2	,
6.477.whole	Abby
6.477.word	Abby
6.477.1	Abby
6.478.whole	went
6.478.word	went
6.478.1	went
6.479.whole	up
6.479.word	up
6.479.1	up
6.480.whole	to
6.480.word	to
6.480.1	to
6.481.whole	her
6.481.word	her
6.481.1	her
6.482.whole	bedroom
6.482.word	bedroom
6.482.1	bedroom
6.483.whole	to
6.483.word	to
6.483.1	to
6.484.whole	check
6.484.word	check
6.484.1	check
6.485.whole	the
6.485.word	the
6.485.1	the
6.486.whole	tank
6.486.word	tank
6.486.1	tank
6.487.whole	again .
6.487.word	again
6.487.1	again
6.487.2	.
6.488.whole	The
6.488.word	The
6.488.1	The
6.489.whole	water
6.489.word	water
6.489.1	water
6.490.whole	had
6.490.word	had
6.490.1	had
6.491.whole	settled
6.491.word	settled
6.491.1	settled
6.492.whole	and
6.492.word	and
6.492.1	and
6.493.whole	looked
6.493.word	looked
6.493.1	looked
6.494.whole	clear ,
6.494.word	clear
6.494.1	clear
6.494.2	,
6.495.whole	but
6.495.word	but
6.495.1	but
6.496.whole	Abby
6.496.word	Abby
6.496.1	Abby
6.497.whole	could
6.497.word	could
6.497.1	could
6.498.whole	not
6.498.word	not
6.498.1	not
6.499.whole	see
6.499.word	see
6.499.1	see
6.500.whole	Mr.
6.500.word	Mr
6.500.1	Mr.
6.501.whole	Sticky .
6.501.word	Sticky
6.501.1	Sticky
6.501.2	.
6.502.whole	Abby
6.502.word	Abby
6.502.1	Abby
6.503.whole	kneeled
6.503.word	kneeled
6.503.1	kneeled
6.504.whole	down
6.504.word	down
6.504.1	down
6.505.whole	to
6.505.word	to
6.505.1	to
6.506.whole	have
6.506.word	have
6.506.1	have
6.507.whole	another
6.507.word	another
6.507.1	another
6.508.whole	look
6.508.word	look
6.508.1	look
6.509.whole	in
6.509.word	in
6.509.1	in
6.510.whole	the
6.510.word	the
6.510.1	the
6.511.whole	tank
6.511.word	tank
6.511.1	tank
6.512.whole	that
6.512.word	that
6.512.1	that
6.513.whole	her
6.513.word	her
6.513.1	her
6.514.whole	mom
6.514.word	mom
6.514.1	mom
6.515.whole	had
6.515.word	had
6.515.1	had
6.516.whole	cleared
6.516.word	cleared
6.516.1	cleared
6.517.whole	so
6.517.word	so
6.517.1	so
6.518.whole	thoroughly ,
6.518.word	thoroughly
6.518.1	thoroughly
6.518.2	,
6.519.whole	but
6.519.word	but
6.519.1	but
6.520.whole	Mr.
6.520.word	Mr
6.520.1	Mr.
6.521.whole	Sticky
6.521.word	Sticky
6.521.1	Sticky
6.522.whole	was
6.522.word	was
6.522.1	was
6.523.whole	still
6.523.word	still
6.523.1	still
6.524.whole	nowhere
6.524.word	nowhere
6.524.1	nowhere
6.525.whole	to
6.525.word	to
6.525.1	to
6.526.whole	be
6.526.word	be
6.526.1	be
6.527.whole	found .
6.527.word	found
6.527.1	found
6.527.2	.
6.528.whole	Abby
6.528.word	Abby
6.528.1	Abby
6.529.whole	was
6.529.word	was
6.529.1	was
6.530.whole	a
6.530.word	a
6.530.1	a
6.531.whole	bundle
6.531.word	bundle
6.531.1	bundle
6.532.whole	of
6.532.word	of
6.532.1	of
6.533.whole	nerves
6.533.word	nerves
6.533.1	nerves
6.534.whole	as
6.534.word	as
6.534.1	as
6.535.whole	she
6.535.word	she
6.535.1	she
6.536.whole	descended
6.536.word	descended
6.536.1	descended
6.537.whole	the
6.537.word	the
6.537.1	the
6.538.whole	stairs .
6.538.word	stairs
6.538.1	stairs
6.538.2	.
6.539.whole	In
6.539.word	In
6.539.1	In
6.540.whole	the
6.540.word	the
6.540.1	the
6.541.whole	study ,
6.541.word	study
6.541.1	study
6.541.2	,
6.542.whole	surrounded
6.542.word	surrounded
6.542.1	surrounded
6.543.whole	by
6.543.word	by
6.543.1	by
6.544.whole	books
6.544.word	books
6.544.1	books
6.545.whole	and
6.545.word	and
6.545.1	and
6.546.whole	papers ,
6.546.word	papers
6.546.1	papers
6.546.2	,
6.547.whole	her
6.547.word	her
6.547.1	her
6.548.whole	mom
6.548.word	mom
6.548.1	mom
6.549.whole	was
6.549.word	was
6.549.1	was
6.550.whole	working
6.550.word	working
6.550.1	working
6.551.whole	and
6.551.word	and
6.551.1	and
6.552.whole	she
6.552.word	she
6.552.1	she
6.553.whole	looked
6.553.word	looked
6.553.1	looked
6.554.whole	impatient
6.554.word	impatient
6.554.1	impatient
6.555.whole	when
6.555.word	when
6.555.1	when
6.556.whole	she
6.556.word	she
6.556.1	she
6.557.whole	saw
6.557.word	saw
6.557.1	saw
6.558.whole	Abby
6.558.word	Abby
6.558.1	Abby
6.559.whole	in
6.559.word	in
6.559.1	in
6.560.whole	the
6.560.word	the
6.560.1	the
6.561.whole	doorway
6.561.word	doorway
6.561.1	doorway
6.562.whole	and
6.562.word	and
6.562.1	and
6.563.whole	even
6.563.word	even
6.563.1	even
6.564.whole	more
6.564.word	more
6.564.1	more
6.565.whole	worried
6.565.word	worried
6.565.1	worried
6.566.whole	when
6.566.word	when
6.566.1	when
6.567.whole	she
6.567.word	she
6.567.1	she
6.568.whole	heard
6.568.word	heard
6.568.1	heard
6.569.whole	the
6.569.word	the
6.569.1	the
6.570.whole	bad
6.570.word	bad
6.570.1	bad
6.571.whole	news .
6.571.word	news
6.571.1	news
6.571.2	.
6.572.whole	' He 'll
6.572.word	He 'll
6.572.1	'
6.572.2	He
6.572.3	'll
6.573.whole	turn
6.573.word	turn
6.573.1	turn
6.574.whole	up , '
6.574.word	up
6.574.1	up
6.574.2	,
6.574.3	'
6.575.whole	Mom
6.575.word	Mom
6.575.1	Mom
6.576.whole	said ,
6.576.word	said
6.576.1	said
6.576.2	,
6.577.whole	and
6.577.word	and
6.577.1	and
6.578.whole	that
6.578.word	that
6.578.1	that
6.579.whole	was
6.579.word	was
6.579.1	was
6.580.whole	that .
6.580.word	that
6.580.1	that
6.580.2	.
6.581.whole	Then ,
6.581.word	Then
6.581.1	Then
6.581.2	,
6.582.whole	to
6.582.word	to
6.582.1	to
6.583.whole	add
6.583.word	add
6.583.1	add
6.584.whole	fuel
6.584.word	fuel
6.584.1	fuel
6.585.whole	to
6.585.word	to
6.585.1	to
6.586.whole	the
6.586.word	the
6.586.1	the
6.587.whole	flames ,
6.587.word	flames
6.587.1	flames
6.587.2	,
6.588.whole	she
6.588.word	she
6.588.1	she
6.589.whole	raised
6.589.word	raised
6.589.1	raised
6.590.whole	her
6.590.word	her
6.590.1	her
6.591.whole	tone
6.591.word	tone
6.591.1	tone
6.592.whole	of
6.592.word	of
6.592.1	of
6.593.whole	voice
6.593.word	voice
6.593.1	voice
6.594.whole	and
6.594.word	and
6.594.1	and
6.595.whole	said
6.595.word	said
6.595.1	said
6.596.whole	dismissively ,
6.596.word	dismissively
6.596.1	dismissively
6.596.2	,
6.597.whole	' For
6.597.word	For
6.597.1	'
6.597.2	For
6.598.whole	the
6.598.word	the
6.598.1	the
6.599.whole	time
6.599.word	time
6.599.1	time
6.600.whole	being ,
6.600.word	being
6.600.1	being
6.600.2	,
6.601.whole	go
6.601.word	go
6.601.1	go
6.602.whole	to
6.602.word	to
6.602.1	to
6.603.whole	bed ,
6.603.word	bed
6.603.1	bed
6.603.2	,
6.604.whole	Abby .
6.604.word	Abby
6.604.1	Abby
6.604.2	.
6.605.whole	I 've
6.605.word	I 've
6.605.1	I
6.605.2	've
6.606.whole	got
6.606.word	got
6.606.1	got
6.607.whole	masses
6.607.word	masses
6.607.1	masses
6.608.whole	of
6.608.word	of
6.608.1	of
6.609.whole	work
6.609.word	work
6.609.1	work
6.610.whole	to
6.610.word	to
6.610.1	to
6.611.whole	catch
6.611.word	catch
6.611.1	catch
6.612.whole	up
6.612.word	up
6.612.1	up
6.613.whole	on . '
6.613.word	on
6.613.1	on
6.613.2	.
6.613.3	'
6.614.whole	Abby
6.614.word	Abby
6.614.1	Abby
6.615.whole	had
6.615.word	had
6.615.1	had
6.616.whole	a
6.616.word	a
6.616.1	a
6.617.whole	quick
6.617.word	quick
6.617.1	quick
6.618.whole	temper
6.618.word	temper
6.618.1	temper
6.619.whole	and
6.619.word	and
6.619.1	and
6.620.whole	she
6.620.word	she
6.620.1	she
6.621.whole	was
6.621.word	was
6.621.1	was
6.622.whole	angry
6.622.word	angry
6.622.1	angry
6.623.whole	as
6.623.word	as
6.623.1	as
6.624.whole	hell .
6.624.word	hell
6.624.1	hell
6.624.2	.
6.625.whole	' You 've
6.625.word	You 've
6.625.1	'
6.625.2	You
6.625.3	've
6.626.whole	hoovered
6.626.word	hoovered
6.626.1	hoovered
6.627.whole	him
6.627.word	him
6.627.1	him
6.628.whole	up ,
6.628.word	up
6.628.1	up
6.628.2	,
6.629.whole	have n't
6.629.word	have n't
6.629.1	have
6.629.2	n't
6.630.whole	you ? '
6.630.word	you
6.630.1	you
6.630.2	?
6.630.3	'
6.631.whole	she
6.631.word	she
6.631.1	she
6.632.whole	said
6.632.word	said
6.632.1	said
6.633.whole	accusingly .
6.633.word	accusingly
6.633.1	accusingly
6.633.2	.
6.634.whole	Abby 's
6.634.word	Abby 's
6.634.1	Abby
6.634.2	's
6.635.whole	mom
6.635.word	mom
6.635.1	mom
6.636.whole	denied
6.636.word	denied
6.636.1	denied
6.637.whole	Abby 's
6.637.word	Abby 's
6.637.1	Abby
6.637.2	's
6.638.whole	version
6.638.word	version
6.638.1	version
6.639.whole	of
6.639.word	of
6.639.1	of
6.640.whole	the
6.640.word	the
6.640.1	the
6.641.whole	story
6.641.word	story
6.641.1	story
6.642.whole	was
6.642.word	was
6.642.1	was
6.643.whole	true
6.643.word	true
6.643.1	true
6.644.whole	and
6.644.word	and
6.644.1	and
6.645.whole	said
6.645.word	said
6.645.1	said
6.646.whole	that
6.646.word	that
6.646.1	that
6.647.whole	she
6.647.word	she
6.647.1	she
6.648.whole	was
6.648.word	was
6.648.1	was
6.649.whole	careful ,
6.649.word	careful
6.649.1	careful
6.649.2	,
6.650.whole	but
6.650.word	but
6.650.1	but
6.651.whole	because
6.651.word	because
6.651.1	because
6.652.whole	Mr.
6.652.word	Mr
6.652.1	Mr.
6.653.whole	Sticky
6.653.word	Sticky
6.653.1	Sticky
6.654.whole	was
6.654.word	was
6.654.1	was
6.655.whole	so
6.655.word	so
6.655.1	so
6.656.whole	small
6.656.word	small
6.656.1	small
6.657.whole	he
6.657.word	he
6.657.1	he
6.658.whole	was
6.658.word	was
6.658.1	was
6.659.whole	hard
6.659.word	hard
6.659.1	hard
6.660.whole	to
6.660.word	to
6.660.1	to
6.661.whole	see .
6.661.word	see
6.661.1	see
6.661.2	.
6.662.whole	' What 's
6.662.word	What 's
6.662.1	'
6.662.2	What
6.662.3	's
6.663.whole	wrong
6.663.word	wrong
6.663.1	wrong
6.664.whole	with
6.664.word	with
6.664.1	with
6.665.whole	being
6.665.word	being
6.665.1	being
6.666.whole	small ? '
6.666.word	small
6.666.1	small
6.666.2	?
6.666.3	'
6.667.whole	' Nothing
6.667.word	Nothing
6.667.1	'
6.667.2	Nothing
6.668.whole	at
6.668.word	at
6.668.1	at
6.669.whole	all ,
6.669.word	all
6.669.1	all
6.669.2	,
6.670.whole	but
6.670.word	but
6.670.1	but
6.671.whole	it
6.671.word	it
6.671.1	it
6.672.whole	makes
6.672.word	makes
6.672.1	makes
6.673.whole	things
6.673.word	things
6.673.1	things
6.674.whole	hard
6.674.word	hard
6.674.1	hard
6.675.whole	to
6.675.word	to
6.675.1	to
6.676.whole	find . '
6.676.word	find
6.676.1	find
6.676.2	.
6.676.3	'
6.677.whole	' Or
6.677.word	Or
6.677.1	'
6.677.2	Or
6.678.whole	notice , '
6.678.word	notice
6.678.1	notice
6.678.2	,
6.678.3	'
6.679.whole	Abby
6.679.word	Abby
6.679.1	Abby
6.680.whole	said ,
6.680.word	said
6.680.1	said
6.680.2	,
6.681.whole	suddenly
6.681.word	suddenly
6.681.1	suddenly
6.682.whole	feeling
6.682.word	feeling
6.682.1	feeling
6.683.whole	like
6.683.word	like
6.683.1	like
6.684.whole	the
6.684.word	the
6.684.1	the
6.685.whole	small ,
6.685.word	small
6.685.1	small
6.685.2	,
6.686.whole	overlooked
6.686.word	overlooked
6.686.1	overlooked
6.687.whole	Mr.
6.687.word	Mr
6.687.1	Mr.
6.688.whole	Sticky
6.688.word	Sticky
6.688.1	Sticky
6.689.whole	herself
6.689.word	herself
6.689.1	herself
6.690.whole	and
6.690.word	and
6.690.1	and
6.691.whole	storming
6.691.word	storming
6.691.1	storming
6.692.whole	from
6.692.word	from
6.692.1	from
6.693.whole	the
6.693.word	the
6.693.1	the
6.694.whole	room .
6.694.word	room
6.694.1	room
6.694.2	.
6.695.whole	The
6.695.word	The
6.695.1	The
6.696.whole	door
6.696.word	door
6.696.1	door
6.697.whole	to
6.697.word	to
6.697.1	to
6.698.whole	the
6.698.word	the
6.698.1	the
6.699.whole	bedroom
6.699.word	bedroom
6.699.1	bedroom
6.700.whole	opened
6.700.word	opened
6.700.1	opened
6.701.whole	a
6.701.word	a
6.701.1	a
6.702.whole	few
6.702.word	few
6.702.1	few
6.703.whole	minutes
6.703.word	minutes
6.703.1	minutes
6.704.whole	later
6.704.word	later
6.704.1	later
6.705.whole	and
6.705.word	and
6.705.1	and
6.706.whole	Mom 's
6.706.word	Mom 's
6.706.1	Mom
6.706.2	's
6.707.whole	face
6.707.word	face
6.707.1	face
6.708.whole	appeared .
6.708.word	appeared
6.708.1	appeared
6.708.2	.
6.709.whole	She
6.709.word	She
6.709.1	She
6.710.whole	was
6.710.word	was
6.710.1	was
6.711.whole	there
6.711.word	there
6.711.1	there
6.712.whole	to
6.712.word	to
6.712.1	to
6.713.whole	try
6.713.word	try
6.713.1	try
6.714.whole	to
6.714.word	to
6.714.1	to
6.715.whole	make
6.715.word	make
6.715.1	make
6.716.whole	up
6.716.word	up
6.716.1	up
6.717.whole	for
6.717.word	for
6.717.1	for
6.718.whole	having
6.718.word	having
6.718.1	having
6.719.whole	been
6.719.word	been
6.719.1	been
6.720.whole	insensitive
6.720.word	insensitive
6.720.1	insensitive
6.721.whole	earlier .
6.721.word	earlier
6.721.1	earlier
6.721.2	.
6.722.whole	She
6.722.word	She
6.722.1	She
6.723.whole	had
6.723.word	had
6.723.1	had
6.724.whole	put
6.724.word	put
6.724.1	put
6.725.whole	her
6.725.word	her
6.725.1	her
6.726.whole	work
6.726.word	work
6.726.1	work
6.727.whole	on
6.727.word	on
6.727.1	on
6.728.whole	the
6.728.word	the
6.728.1	the
6.729.whole	back
6.729.word	back
6.729.1	back
6.730.whole	burner
6.730.word	burner
6.730.1	burner
6.731.whole	and
6.731.word	and
6.731.1	and
6.732.whole	occupied
6.732.word	occupied
6.732.1	occupied
6.733.whole	herself
6.733.word	herself
6.733.1	herself
6.734.whole	with
6.734.word	with
6.734.1	with
6.735.whole	Sticky .
6.735.word	Sticky
6.735.1	Sticky
6.735.2	.
6.736.whole	Abby ,
6.736.word	Abby
6.736.1	Abby
6.736.2	,
6.737.whole	who
6.737.word	who
6.737.1	who
6.738.whole	was
6.738.word	was
6.738.1	was
6.739.whole	breathing
6.739.word	breathing
6.739.1	breathing
6.740.whole	fire
6.740.word	fire
6.740.1	fire
6.741.whole	all
6.741.word	all
6.741.1	all
6.742.whole	on
6.742.word	on
6.742.1	on
6.743.whole	account
6.743.word	account
6.743.1	account
6.744.whole	of
6.744.word	of
6.744.1	of
6.745.whole	the
6.745.word	the
6.745.1	the
6.746.whole	little
6.746.word	little
6.746.1	little
6.747.whole	snail ,
6.747.word	snail
6.747.1	snail
6.747.2	,
6.748.whole	tried
6.748.word	tried
6.748.1	tried
6.749.whole	to
6.749.word	to
6.749.1	to
6.750.whole	ignore
6.750.word	ignore
6.750.1	ignore
6.751.whole	her ,
6.751.word	her
6.751.1	her
6.751.2	,
6.752.whole	but
6.752.word	but
6.752.1	but
6.753.whole	it
6.753.word	it
6.753.1	it
6.754.whole	was
6.754.word	was
6.754.1	was
6.755.whole	hard
6.755.word	hard
6.755.1	hard
6.756.whole	when
6.756.word	when
6.756.1	when
6.757.whole	Mom
6.757.word	Mom
6.757.1	Mom
6.758.whole	walked
6.758.word	walked
6.758.1	walked
6.759.whole	over
6.759.word	over
6.759.1	over
6.760.whole	to
6.760.word	to
6.760.1	to
6.761.whole	the
6.761.word	the
6.761.1	the
6.762.whole	bed
6.762.word	bed
6.762.1	bed
6.763.whole	and
6.763.word	and
6.763.1	and
6.764.whole	sat
6.764.word	sat
6.764.1	sat
6.765.whole	next
6.765.word	next
6.765.1	next
6.766.whole	to
6.766.word	to
6.766.1	to
6.767.whole	her .
6.767.word	her
6.767.1	her
6.767.2	.
6.768.whole	Mom ,
6.768.word	Mom
6.768.1	Mom
6.768.2	,
6.769.whole	who
6.769.word	who
6.769.1	who
6.770.whole	Abby
6.770.word	Abby
6.770.1	Abby
6.771.whole	still
6.771.word	still
6.771.1	still
6.772.whole	strained
6.772.word	strained
6.772.1	strained
6.773.whole	to
6.773.word	to
6.773.1	to
6.774.whole	remain
6.774.word	remain
6.774.1	remain
6.775.whole	upset
6.775.word	upset
6.775.1	upset
6.776.whole	with ,
6.776.word	with
6.776.1	with
6.776.2	,
6.777.whole	had
6.777.word	had
6.777.1	had
6.778.whole	gone
6.778.word	gone
6.778.1	gone
6.779.whole	out
6.779.word	out
6.779.1	out
6.780.whole	to
6.780.word	to
6.780.1	to
6.781.whole	find
6.781.word	find
6.781.1	find
6.782.whole	her
6.782.word	her
6.782.1	her
6.783.whole	glasses
6.783.word	glasses
6.783.1	glasses
6.784.whole	in
6.784.word	in
6.784.1	in
6.785.whole	order
6.785.word	order
6.785.1	order
6.786.whole	to
6.786.word	to
6.786.1	to
6.787.whole	search
6.787.word	search
6.787.1	search
6.788.whole	for
6.788.word	for
6.788.1	for
6.789.whole	Sticky
6.789.word	Sticky
6.789.1	Sticky
6.790.whole	more
6.790.word	more
6.790.1	more
6.791.whole	effectively .
6.791.word	effectively
6.791.1	effectively
6.791.2	.
6.792.whole	' This
6.792.word	This
6.792.1	'
6.792.2	This
6.793.whole	is
6.793.word	is
6.793.1	is
6.794.whole	my
6.794.word	my
6.794.1	my
6.795.whole	new
6.795.word	new
6.795.1	new
6.796.whole	and
6.796.word	and
6.796.1	and
6.797.whole	extra
6.797.word	extra
6.797.1	extra
6.798.whole	powerful
6.798.word	powerful
6.798.1	powerful
6.799.whole	pair
6.799.word	pair
6.799.1	pair
6.800.whole	I
6.800.word	I
6.800.1	I
6.801.whole	have
6.801.word	have
6.801.1	have
6.802.whole	for
6.802.word	for
6.802.1	for
6.803.whole	important
6.803.word	important
6.803.1	important
6.804.whole	occasions
6.804.word	occasions
6.804.1	occasions
6.805.whole	like
6.805.word	like
6.805.1	like
6.806.whole	snail
6.806.word	snail
6.806.1	snail
6.807.whole	hunting , '
6.807.word	hunting
6.807.1	hunting
6.807.2	,
6.807.3	'
6.808.whole	she
6.808.word	she
6.808.1	she
6.809.whole	said .
6.809.word	said
6.809.1	said
6.809.2	.
6.810.whole	She
6.810.word	She
6.810.1	She
6.811.whole	smiled
6.811.word	smiled
6.811.1	smiled
6.812.whole	at
6.812.word	at
6.812.1	at
6.813.whole	Abby ,
6.813.word	Abby
6.813.1	Abby
6.813.2	,
6.814.whole	trying
6.814.word	trying
6.814.1	trying
6.815.whole	to
6.815.word	to
6.815.1	to
6.816.whole	butter
6.816.word	butter
6.816.1	butter
6.817.whole	her
6.817.word	her
6.817.1	her
6.818.whole	up ,
6.818.word	up
6.818.1	up
6.818.2	,
6.819.whole	but
6.819.word	but
6.819.1	but
6.820.whole	Abby
6.820.word	Abby
6.820.1	Abby
6.821.whole	did n't
6.821.word	did n't
6.821.1	did
6.821.2	n't
6.822.whole	smile
6.822.word	smile
6.822.1	smile
6.823.whole	back .
6.823.word	back
6.823.1	back
6.823.2	.
6.824.whole	Abby
6.824.word	Abby
6.824.1	Abby
6.825.whole	believed
6.825.word	believed
6.825.1	believed
6.826.whole	her
6.826.word	her
6.826.1	her
6.827.whole	mom 's
6.827.word	mom 's
6.827.1	mom
6.827.2	's
6.828.whole	idea
6.828.word	idea
6.828.1	idea
6.829.whole	would
6.829.word	would
6.829.1	would
6.830.whole	not
6.830.word	not
6.830.1	not
6.831.whole	succeed ,
6.831.word	succeed
6.831.1	succeed
6.831.2	,
6.832.whole	but
6.832.word	but
6.832.1	but
6.833.whole	then
6.833.word	then
6.833.1	then
6.834.whole	she
6.834.word	she
6.834.1	she
6.835.whole	had
6.835.word	had
6.835.1	had
6.836.whole	an
6.836.word	an
6.836.1	an
6.837.whole	idea
6.837.word	idea
6.837.1	idea
6.838.whole	of
6.838.word	of
6.838.1	of
6.839.whole	her
6.839.word	her
6.839.1	her
6.840.whole	own .
6.840.word	own
6.840.1	own
6.840.2	.
6.841.whole	' I 've
6.841.word	I 've
6.841.1	'
6.841.2	I
6.841.3	've
6.842.whole	got
6.842.word	got
6.842.1	got
6.843.whole	a
6.843.word	a
6.843.1	a
6.844.whole	magnifying
6.844.word	magnifying
6.844.1	magnifying
6.845.whole	glass , '
6.845.word	glass
6.845.1	glass
6.845.2	,
6.845.3	'
6.846.whole	Abby
6.846.word	Abby
6.846.1	Abby
6.847.whole	suddenly
6.847.word	suddenly
6.847.1	suddenly
6.848.whole	remembered
6.848.word	remembered
6.848.1	remembered
6.849.whole	and
6.849.word	and
6.849.1	and
6.850.whole	rushed
6.850.word	rushed
6.850.1	rushed
6.851.whole	off
6.851.word	off
6.851.1	off
6.852.whole	to
6.852.word	to
6.852.1	to
6.853.whole	find
6.853.word	find
6.853.1	find
6.854.whole	it .
6.854.word	it
6.854.1	it
6.854.2	.
6.855.whole	On
6.855.word	On
6.855.1	On
6.856.whole	the
6.856.word	the
6.856.1	the
6.857.whole	floor
6.857.word	floor
6.857.1	floor
6.858.whole	beside
6.858.word	beside
6.858.1	beside
6.859.whole	each
6.859.word	each
6.859.1	each
6.860.whole	other
6.860.word	other
6.860.1	other
6.861.whole	they
6.861.word	they
6.861.1	they
6.862.whole	sat ,
6.862.word	sat
6.862.1	sat
6.862.2	,
6.863.whole	shuffling
6.863.word	shuffling
6.863.1	shuffling
6.864.whole	around
6.864.word	around
6.864.1	around
6.865.whole	the
6.865.word	the
6.865.1	the
6.866.whole	tank ,
6.866.word	tank
6.866.1	tank
6.866.2	,
6.867.whole	looking
6.867.word	looking
6.867.1	looking
6.868.whole	all
6.868.word	all
6.868.1	all
6.869.whole	over
6.869.word	over
6.869.1	over
6.870.whole	the
6.870.word	the
6.870.1	the
6.871.whole	place
6.871.word	place
6.871.1	place
6.872.whole	and
6.872.word	and
6.872.1	and
6.873.whole	peering
6.873.word	peering
6.873.1	peering
6.874.whole	into
6.874.word	into
6.874.1	into
6.875.whole	the
6.875.word	the
6.875.1	the
6.876.whole	corners
6.876.word	corners
6.876.1	corners
6.877.whole	among
6.877.word	among
6.877.1	among
6.878.whole	the
6.878.word	the
6.878.1	the
6.879.whole	big
6.879.word	big
6.879.1	big
6.880.whole	pebbles
6.880.word	pebbles
6.880.1	pebbles
6.881.whole	and
6.881.word	and
6.881.1	and
6.882.whole	the
6.882.word	the
6.882.1	the
6.883.whole	pond
6.883.word	pond
6.883.1	pond
6.884.whole	weed .
6.884.word	weed
6.884.1	weed
6.884.2	.
6.885.whole	Abby
6.885.word	Abby
6.885.1	Abby
6.886.whole	tried
6.886.word	tried
6.886.1	tried
6.887.whole	to
6.887.word	to
6.887.1	to
6.888.whole	imagine ,
6.888.word	imagine
6.888.1	imagine
6.888.2	,
6.889.whole	if
6.889.word	if
6.889.1	if
6.890.whole	she
6.890.word	she
6.890.1	she
6.891.whole	were
6.891.word	were
6.891.1	were
6.892.whole	Sticky ,
6.892.word	Sticky
6.892.1	Sticky
6.892.2	,
6.893.whole	a
6.893.word	a
6.893.1	a
6.894.whole	little
6.894.word	little
6.894.1	little
6.895.whole	water
6.895.word	water
6.895.1	water
6.896.whole	snail ,
6.896.word	snail
6.896.1	snail
6.896.2	,
6.897.whole	where
6.897.word	where
6.897.1	where
6.898.whole	would
6.898.word	would
6.898.1	would
6.899.whole	she
6.899.word	she
6.899.1	she
6.900.whole	hide
6.900.word	hide
6.900.1	hide
6.901.whole	out ?
6.901.word	out
6.901.1	out
6.901.2	?
6.902.whole	At
6.902.word	At
6.902.1	At
6.903.whole	one
6.903.word	one
6.903.1	one
6.904.whole	point
6.904.word	point
6.904.1	point
6.905.whole	she
6.905.word	she
6.905.1	she
6.906.whole	thought
6.906.word	thought
6.906.1	thought
6.907.whole	she
6.907.word	she
6.907.1	she
6.908.whole	saw
6.908.word	saw
6.908.1	saw
6.909.whole	him ,
6.909.word	him
6.909.1	him
6.909.2	,
6.910.whole	but
6.910.word	but
6.910.1	but
6.911.whole	it
6.911.word	it
6.911.1	it
6.912.whole	was n't
6.912.word	was n't
6.912.1	was
6.912.2	n't
6.913.whole	the
6.913.word	the
6.913.1	the
6.914.whole	water
6.914.word	water
6.914.1	water
6.915.whole	snail .
6.915.word	snail
6.915.1	snail
6.915.2	.
6.916.whole	It
6.916.word	It
6.916.1	It
6.917.whole	was
6.917.word	was
6.917.1	was
6.918.whole	a
6.918.word	a
6.918.1	a
6.919.whole	large
6.919.word	large
6.919.1	large
6.920.whole	speck
6.920.word	speck
6.920.1	speck
6.921.whole	of
6.921.word	of
6.921.1	of
6.922.whole	dust
6.922.word	dust
6.922.1	dust
6.923.whole	that
6.923.word	that
6.923.1	that
6.924.whole	was
6.924.word	was
6.924.1	was
6.925.whole	deceptively
6.925.word	deceptively
6.925.1	deceptively
6.926.whole	bobbing
6.926.word	bobbing
6.926.1	bobbing
6.927.whole	around
6.927.word	around
6.927.1	around
6.928.whole	in
6.928.word	in
6.928.1	in
6.929.whole	the
6.929.word	the
6.929.1	the
6.930.whole	water
6.930.word	water
6.930.1	water
6.931.whole	like
6.931.word	like
6.931.1	like
6.932.whole	a
6.932.word	a
6.932.1	a
6.933.whole	live
6.933.word	live
6.933.1	live
6.934.whole	animal .
6.934.word	animal
6.934.1	animal
6.934.2	.
6.935.whole	They
6.935.word	They
6.935.1	They
6.936.whole	were
6.936.word	were
6.936.1	were
6.937.whole	ready
6.937.word	ready
6.937.1	ready
6.938.whole	to
6.938.word	to
6.938.1	to
6.939.whole	call
6.939.word	call
6.939.1	call
6.940.whole	it
6.940.word	it
6.940.1	it
6.941.whole	quits ,
6.941.word	quits
6.941.1	quits
6.941.2	,
6.942.whole	when
6.942.word	when
6.942.1	when
6.943.whole	suddenly
6.943.word	suddenly
6.943.1	suddenly
6.944.whole	Mom
6.944.word	Mom
